date,mr_face_total,mr_face_short,mr_face_long,mr_margin,mr_dv01,sl_face_3Y,sl_dv01_3Y,sl_face_10Y,sl_dv01_10Y,sl_face_net,sl_gross_trend,sl_gross_cycle,sl_gross_policy,sl_gross_trade,sl_gross_risk,sl_face_gross,sl_margin,sl_dv01,total_margin
2025-08-06,95416492617,95416492617,0,4770824631,4712914,3668133836,1100440,168852179,168852,3836986015,3838859091,1487218267,1491940951,1490138592,1490893701,9799050601,191849301,1269292,4962673932
2025-08-07,95416492617,95416492617,0,4770824631,4712914,4129018893,1238706,307667261,307667,4436686153,4436699545,1475625290,1480221366,1478347602,1477512445,10348406248,221834308,1546373,4992658939
2025-08-08,95416492617,95416492617,0,4770824631,4712914,4120858927,1236258,333415383,333415,4454274310,4454168587,1474692136,1477939797,1476282693,1476243518,10359326733,222713715,1569673,4993538346
2025-08-11,95416492617,95416492617,0,4770824631,4712914,6775289097,2032587,335458276,335458,7110747372,7112190537,1498200552,1502098135,1500410864,1501330988,13114231077,355537369,2368045,5126361999
2025-08-12,95416492617,95416492617,0,4770824631,4712914,6922929498,2076879,330752731,330753,7253682229,7257026864,1559099450,1563619730,1561875500,1564188315,13505809859,362684111,2407632,5133508742
2025-08-13,95416492617,95416492617,0,4770824631,4712914,6739954799,2021986,325316976,325317,7065271775,7067397206,1560684749,1565096946,1563313553,1564593573,13321086027,353263589,2347303,5124088220
2025-08-14,95416492617,95416492617,0,4770824631,4712914,6465767412,1939730,902502160,902502,7368269572,7368472440,1540957659,1546288388,1544274026,1543174889,13543167403,368413479,2842232,5139238109
2025-08-18,95416492617,95416492617,0,4770824631,4712914,6114899299,1834470,819624125,819624,6934523424,6936128749,1525833283,1528878428,1527369964,1528947073,13047157499,346726171,2654094,5117550802
2025-08-19,95416492617,95416492617,0,4770824631,4712914,5747950797,1724385,654822121,654822,6402772917,6405106278,1520409073,1522478036,1521229114,1523991355,12493213856,320138646,2379207,5090963277
2025-08-20,95416492617,95416492617,0,4770824631,4712914,5480296382,1644089,527414028,527414,6007710410,6009129447,1524159575,1525708201,1524505248,1526781565,12110284036,300385520,2171503,5071210151
2025-08-21,95416492617,95416492617,0,4770824631,4712914,5186887345,1556066,156077878,156078,5342965223,5343666774,1554602023,1555086885,1554052863,1556337596,11563746140,267148261,1712144,5037972892
2025-08-22,95416492617,95416492617,0,4770824631,4712914,3590686165,1077206,204258435,204258,3794944599,3796297920,1556807358,1556815747,1555991089,1558985337,10024897450,189747230,1281464,4960571861
2025-08-25,95416492617,95416492617,0,4770824631,4712914,3925678709,1177704,154699203,154699,4080377912,4079032240,1573391591,1571923534,1571158497,1572810956,10368316818,204018896,1332403,4974843526
2025-08-26,95416492617,95416492617,0,4770824631,4712914,4154240936,1246272,77477086,77477,4231718022,4229629530,1568405668,1566722347,1565903071,1567136451,10497797067,211585901,1323749,4982410532
2025-08-27,95416492617,95416492617,0,4770824631,4712914,5496429722,1648929,95939190,95939,5592368912,5590212775,1562032567,1562423634,1561082704,1561217359,11836969038,279618446,1744868,5050443076
2025-08-28,95416492617,95416492617,0,4770824631,4712914,5700766541,1710230,192533388,192533,5893299929,5892772722,1557276385,1558735557,1557341197,1558143538,12124269399,294664996,1902763,5065489627
2025-08-29,95416492617,95416492617,0,4770824631,4712914,5693582138,1708075,246925934,246926,5940508072,5939105231,1664456740,1663787186,1662705204,1664135881,12594190243,297025404,1955001,5067850034
2025-09-01,0,0,0,0,0,5963455821,1789037,17591870,17592,5981047691,5982355142,1667192808,1667890440,1666763563,1669627136,12653829088,299052385,1806629,299052385
2025-09-02,0,0,0,0,0,4634226111,1390268,552339168,-552339,5186565279,5187107215,1675653098,1674535495,1673919730,1677191131,11888406669,259328264,1942607,259328264
2025-09-03,0,0,0,0,0,4217478408,1265244,500419960,-500420,4717898368,4719544267,1656366385,1655289251,1655054190,1659383424,11345637517,235894918,1765663,235894918
2025-09-04,0,0,0,0,0,3617319564,1085196,544762882,-544763,4162082446,4163612237,1679237777,1678623011,1678076750,1682334334,10881884109,208104122,1629959,208104122
2025-09-05,0,0,0,0,0,3477075406,1043123,545829627,-545830,4022905033,4024449689,1683122071,1683489585,1682576348,1686599940,10760237634,201145252,1588952,201145252
2025-09-08,0,0,0,0,0,3407055148,1022117,542056636,-542057,3949111784,3949728062,1709249556,1709535526,1708465374,1711327608,10788306127,197455589,1564173,197455589
2025-09-09,0,0,0,0,0,1590094285,477028,398496266,-398496,1988590551,1987811843,1700592059,1700618499,1699367443,1700571298,8788961142,99429528,875525,99429528
2025-09-10,95416492617,95416492617,0,4770824631,13874778,1624226523,487268,318648811,-318649,1942875334,1942900077,1723731412,1724517676,1723215584,1725073523,8839438271,97143767,805917,4867968398
2025-09-11,95416492617,95416492617,0,4770824631,13874778,1920772191,576232,85736973,-85737,2006509164,2005322976,1735599683,1735929583,1734516058,1735104002,8946472304,100325458,661969,4871150089
2025-09-12,95416492617,95416492617,0,4770824631,13874778,3072301568,921690,55471690,-55472,3127773258,3127627436,1726337343,1727164091,1725830343,1727436092,10034395306,156388663,977162,4927213294
2025-09-15,95416492617,95416492617,0,4770824631,13874778,3152236998,945671,37031718,37032,3189268716,3190431239,1751162256,1752380251,1751077048,1753627982,10198678776,159463436,982703,4930288067
2025-09-16,95416492617,95416492617,0,4770824631,13874778,3014807396,904442,96856884,96857,3111664279,3111981896,1786468686,1788557860,1786965272,1788378891,10262352605,155583214,1001299,4926407845
2025-09-17,95416492617,95416492617,0,4770824631,13874778,2921320438,876396,131943797,131944,3053264235,3054876260,1883379638,1887721611,1885705599,1887007675,10598690784,152663212,1008340,4923487843
2025-09-18,95416492617,95416492617,0,4770824631,13874778,2753715946,826115,403110991,403111,3156826937,3156216888,1865764133,1870381960,1868191273,1867344770,10627899024,157841347,1229226,4928665978
2025-09-19,95416492617,95416492617,0,4770824631,13874778,2432069735,729621,350624602,350625,2782694337,2786094907,1803554635,1806438216,1804934476,1808458945,10009481179,139134717,1080246,4909959348
2025-09-22,0,0,0,0,0,1138305827,341492,375750972,375751,1514056799,1515749329,1832394300,1831954889,1831135508,1834906212,8846140238,75702840,717243,75702840
2025-09-23,0,0,0,0,0,724230793,217269,387932228,387932,1112163021,1114150749,1833644966,1833987472,1832948054,1836672112,8451403352,55608151,605201,55608151
2025-09-24,0,0,0,0,0,80968573,-24291,412621831,412622,493590404,490623237,1779082073,1779262070,1778778595,1784239477,7611985453,24679520,436912,24679520
2025-09-25,0,0,0,0,0,2555264163,-766579,107132979,-107133,2662397143,2655342628,1662599585,1662531727,1662892360,1669293467,9312659767,133119857,873712,133119857
2025-09-26,0,0,0,0,0,3056300366,-916890,272274555,-272275,3328574922,3324176769,1717698170,1717272846,1718888031,1720481137,10198516953,166428746,1189165,166428746
2025-09-29,0,0,0,0,0,3952364669,-1185709,586821726,-586822,4539186395,4538743746,1767309368,1766729657,1768891818,1765589856,11607264445,226959320,1772531,226959320
2025-09-30,0,0,0,0,0,4778410713,-1433523,781540056,-781540,5559950769,5558565819,1766365325,1765826322,1767846968,1765729629,12624334063,277997538,2215063,277997538
2025-10-01,0,0,0,0,0,5185041584,-1555512,1007418344,-1007418,6192459928,6191453123,1751943056,1751329926,1753606384,1750673404,13199005893,309622996,2562931,309622996
2025-10-02,0,0,0,0,0,5613841187,-1684152,1128632352,-1128632,6742473539,6738666993,1753930538,1753449379,1755268627,1755917835,13757233371,337123677,2812785,337123677
2025-10-10,0,0,0,0,0,6005829695,-1801749,1194981836,-1194982,7200811531,7198150763,1800530880,1800003313,1801988405,1801206555,14401879916,360040577,2996731,360040577
2025-10-13,0,0,0,0,0,5954705659,-1786412,1159839021,-1159839,7114544680,7112284974,1719645879,1719310320,1720615569,1720600336,13992457079,355727234,2946251,355727234
2025-10-14,0,0,0,0,0,6075988644,-1822797,1228298954,-1228299,7304287598,7303378331,1731559017,1731249268,1732464681,1731252871,14229904169,365214380,3051096,365214380
2025-10-15,0,0,0,0,0,6356603382,-1906981,1321593578,-1321594,7678196959,7679025594,1755925509,1755489425,1757149936,1753436363,14701026827,383909848,3228575,383909848
2025-10-16,0,0,0,0,0,5750053702,-1725016,1294654831,-1294655,7044708533,7044762613,1600627103,1600140129,1601957074,1598756079,13446242997,352235427,3019671,352235427
2025-10-17,0,0,0,0,0,5861985179,-1758596,1362555275,-1362555,7224540454,7226245064,1592428435,1591956342,1593720272,1588959895,13593310009,361227023,3121151,361227023
2025-10-20,0,0,0,0,0,5897421306,-1769226,1348701818,-1348702,7246123124,7250355182,1581532961,1580903801,1583213899,1574990805,13570996648,362306156,3117928,362306156
2025-10-21,0,0,0,0,0,5897857336,-1769357,1297374405,-1297374,7195231742,7199208959,1579259669,1578604765,1581003453,1572883764,13510960609,359761587,3066732,359761587
2025-10-22,0,0,0,0,0,5590145475,-1677044,1156070334,-1156070,6746215810,6748851461,1502062573,1501563844,1503409103,1497581662,12753468643,337310790,2833114,337310790
2025-10-23,0,0,0,0,0,5347602858,-1604281,1049117815,-1049118,6396720673,6398647879,1428718212,1428195617,1430114799,1424871823,12110548330,319836034,2653399,319836034
2025-10-24,0,0,0,0,0,5275293038,-1582588,1040963779,-1040964,6316256817,6320160618,1427932123,1427365981,1429438283,1421956020,12026853025,315812841,2623552,315812841
2025-10-27,0,0,0,0,0,5042916338,-1512875,995397727,-995398,6038314065,6042842206,1389587133,1388970022,1391214837,1382814177,11595428375,301915703,2508273,301915703
2025-10-28,0,0,0,0,0,5001444378,-1500433,1820800556,-1820801,6822244935,6826538054,1397011393,1396401456,1398621766,1390497963,12409070632,341112247,3321234,341112247
2025-10-29,0,0,0,0,0,5015604543,-1504681,1829277018,-1829277,6844881561,6853018782,1375990758,1375236295,1377959144,1365130688,12347335665,342244078,3333958,342244078
2025-10-30,0,0,0,0,0,4627796144,-1388339,1682791259,-1682791,6310587403,6317964257,1263481204,1262740329,1265402726,1253441953,11363030468,315529370,3071130,315529370
2025-10-31,0,0,0,0,0,4713638180,-1414091,1781181637,-1781182,6494819817,6503288132,1244150591,1243423553,1246036427,1233069402,11469968104,324740991,3195273,324740991
2025-11-03,0,0,0,0,0,4646031647,-1393809,1884840726,-1884841,6530872372,6538296982,1233988769,1233252713,1235895759,1223921114,11465355338,326543619,3278650,326543619
2025-11-04,0,0,0,0,0,5186442680,-1555933,2072146306,-2072146,7258588986,7262307333,1319206026,1318496018,1321055299,1312928398,12533993073,362929449,3628079,362929449
2025-11-05,0,0,0,0,0,5072025614,-1521608,1988311869,-1988312,7060337483,7063268196,1303589230,1302857938,1305489534,1298026921,12273231819,353016874,3509920,353016874
2025-11-06,0,0,0,0,0,4723965401,-1417190,1788823667,-1788824,6512789068,6510149313,1212752033,1212060080,1214546030,1212905838,11362413293,325639453,3206013,325639453
2025-11-07,95416492617,95416492617,0,4770824631,26940040,4715657699,-1414697,1733561537,-1733562,6449219236,6446719046,1214462648,1213738073,1216337650,1214363262,11305620680,322460962,3148259,5093285593
2025-11-10,190832985234,190832985234,0,9541649262,45259356,4666388965,-1399917,1672697000,-1672697,6339085965,6336544284,1203807328,1203106067,1205623555,1203831522,11152912757,316954298,3072614,9858603560
2025-11-11,190832985234,190832985234,0,9541649262,45259356,4508278500,-1352484,1574124093,-1574124,6082402593,6083364624,1169775519,1169106331,1171509524,1166410295,10760166292,304120130,2926608,9845769391
2025-11-12,190832985234,190832985234,0,9541649262,45259356,4163308807,-1248993,1437732849,-1437733,5601041656,5596570122,1094173379,1093538932,1095814786,1096369059,9976466278,280052083,2686725,9821701345
2025-11-13,0,0,0,0,0,4167527087,-1250258,1449007379,-1449007,5616534466,5613785931,1096929891,1096246983,1098692229,1097233180,10002888214,280826723,2699266,280826723
2025-11-14,0,0,0,0,0,6836017188,-2050805,1494700110,-1494700,8330717298,8326082018,1087808172,1087108037,1089611952,1089939537,12680549716,416535865,3545505,416535865
2025-11-17,0,0,0,0,0,6732189348,-2019657,1532277022,-1532277,8264466370,8262184218,1080351969,1079660598,1082133430,1080161289,12584491504,413223318,3551934,413223318
2025-11-18,0,0,0,0,0,6337562968,-1901269,1524153059,-1524153,7861716027,7858810613,1040025683,1039426137,1041575308,1040781927,12020619669,393085801,3425422,393085801
2025-11-19,0,0,0,0,0,6332952571,-1899886,1564588404,-1564588,7897540975,7893846521,1040043901,1039438793,1041607316,1041569833,12056506364,394877049,3464474,394877049
2025-11-20,0,0,0,0,0,6210847973,-1863254,1570409692,-1570410,7781257664,7780833074,1038153643,1037465911,1039922967,1036121178,11932496773,389062883,3433664,389062883
2025-11-21,0,0,0,0,0,5869090889,-1760727,1546308319,-1546308,7415399208,7415791686,1002335611,1001716816,1003930321,999729628,11423504063,370769960,3307036,370769960
2025-11-24,0,0,0,0,0,5714709478,-1714413,1556523339,-1556523,7271232817,7268607834,1004915226,1004301522,1006497657,1005344074,11289666312,363561641,3270936,363561641
2025-11-25,0,0,0,0,0,5556891844,-1667068,1545075171,-1545075,7101967016,7099223425,1005384463,1004785518,1006930080,1005983493,11122306978,355098351,3212143,355098351
2025-11-26,0,0,0,0,0,5420950827,-1626285,1560878577,-1560879,6981829404,6979000722,1010950464,1010354576,1012488748,1011644974,11024439484,349091470,3187164,349091470
2025-11-27,0,0,0,0,0,3966834428,-1190050,1232751267,-1232751,5199585695,5197019872,857232462,856689442,858624988,857862738,8627429502,259979285,2422802,259979285
2025-11-28,0,0,0,0,0,3821454765,-1146436,1231472409,-1231472,5052927174,5050407823,857698009,857164919,859065419,858316860,8482653030,252646359,2377909,252646359
2025-12-01,0,0,0,0,0,6174640668,-1852392,1923703575,-1923704,8098344242,4743439557,837755597,838381138,840386813,838381138,8098344242,404917212,3776096,404917212
2025-12-02,0,0,0,0,0,5970938105,-1791281,1896144425,-1896144,7867082530,4549273839,828599586,830443052,830356695,828409357,7867082530,393354126,3687426,393354126
2025-12-03,0,0,0,0,0,6005147020,-1801544,1890076099,-1890076,7895223119,4594562114,824060568,824721058,826923921,824955457,7895223119,394761156,3691620,394761156
2025-12-04,0,0,0,0,0,6063681250,-1819104,1896140367,-1896140,7959821617,4672273886,822731529,821631211,822521916,820663075,7959821617,397991081,3715245,397991081
2025-12-05,0,0,0,0,0,6063914463,-1819174,1881056495,-1881056,7944970958,4695348312,814544462,813025406,811898805,810153973,7944970958,397248548,3700231,397248548
2025-12-08,0,0,0,0,0,6073628084,-1822088,1868263972,-1868264,7941892056,4717453457,808044634,805005834,806574176,804813955,7941892056,397094603,3690352,397094603
2025-12-09,0,0,0,0,0,5932964220,-1779889,1818987762,-1818988,7751951982,4614227957,785081915,781269673,786574621,784797817,7751951982,387597599,3598877,387597599
2025-12-10,0,0,0,0,0,5951208446,-1785363,1809738905,-1809739,7760947351,4641518881,778639024,775992897,783333689,781462860,7760947351,388047368,3595101,388047368
2025-12-11,0,0,0,0,0,6030450653,-1809135,1817339091,-1817339,7847789744,4719112283,781248456,777471265,785916800,784040941,7847789744,392389487,3626474,392389487
2025-12-12,0,0,0,0,0,5949643416,-1784893,1794117690,-1794118,7743761106,4673913331,767718144,763647836,770118873,768362922,7743761106,387188055,3579011,387188055
2025-12-15,0,0,0,0,0,5364169060,-1609251,1601979438,-1601979,6966148497,4162440616,702589899,700126365,701204149,699787470,6966148497,348307425,3211230,348307425
2025-12-16,0,0,0,0,0,5436570760,-1630971,1608089941,-1608090,7044660701,4225556523,707574542,703392722,704760844,703376069,7044660701,352233035,3239061,352233035
2025-12-17,0,0,0,0,0,5463932521,-1639180,1614624268,-1614624,7078556788,4237932508,710507837,709013686,711319836,709782921,7078556788,353927839,3253804,353927839
2025-12-18,0,0,0,0,0,5374967629,-1612490,1607698011,-1607698,6982665641,4174227719,703612600,701585185,702341569,700898568,6982665641,349133282,3220188,349133282
2025-12-19,0,0,0,0,0,5320755072,-1596227,1614174047,-1614174,6934929120,4131006345,700041652,699950842,702753316,701176964,6934929120,346746456,3210401,346746456
2025-12-22,0,0,0,0,0,5148517416,-1544555,1586286492,-1586286,6734803909,3943214151,697728560,697091495,699147233,697622469,6734803909,336740195,3130842,336740195
2025-12-23,0,0,0,0,0,4332019649,-1299606,1549444644,-1549445,5881464293,3092456163,697233067,696661765,698312249,696801050,5881464293,294073215,2849051,294073215
2025-12-24,0,0,0,0,0,4507465647,-1352240,1338417971,-1338418,5845883619,3070555131,694014618,694014618,694387568,692911684,5845883619,292294181,2690658,292294181
2025-12-26,0,0,0,0,0,4597572477,-1379272,1425964924,-1425965,6023537402,3209733916,704100154,704100154,702647439,702955738,6023537402,301176870,2805237,301176870
2025-12-29,0,0,0,0,0,4510475955,-1353143,1391872489,-1391872,5902348444,3102502461,701263457,701263457,698517157,698801912,5902348444,295117422,2745015,295117422
2025-12-30,0,0,0,0,0,4422474256,-1326742,1358066421,-1358066,5780540678,2980612192,700980118,700980118,698984125,698984125,5780540678,289027034,2684809,289027034
2025-12-31,0,0,0,0,0,2227110386,-668133,679733297,-679733,2906843683,2906843683,0,0,0,0,2906843683,145342184,1347866,145342184
2026-01-02,0,0,0,0,0,4048234885,-1214470,1233947620,-1233948,5282182505,2494382112,698032242,698032242,695867955,695867955,5282182505,264109125,2448418,264109125
2026-01-05,0,0,0,0,0,4049330829,-1214799,1252934083,-1252934,5302264912,2486542667,704521770,704521770,703339352,703339352,5302264912,265113246,2467733,265113246
2026-01-06,0,0,0,0,0,4103329391,-1230999,1325494525,-1325495,5428823916,2586207366,710840209,710840209,710468066,710468066,5428823916,271441196,2556493,271441196
2026-01-07,0,0,0,0,0,4097560770,-1229268,1318085323,-1318085,5415646093,2629929992,697705346,697705346,695152704,695152704,5415646093,270782305,2547354,270782305
2026-01-08,0,0,0,0,0,4205053662,-1261516,1495309767,-1495310,5700363429,2879769588,706626669,706626669,703670252,703670252,5700363429,285018171,2756826,285018171
2026-01-09,0,0,0,0,0,4353429233,-1306029,1441365930,-1441366,5794795163,2959379678,709339009,709339009,708368733,708368733,5794795163,289739758,2747395,289739758
2026-01-12,0,0,0,0,0,2475596108,-742679,795951479,-795951,3271547587,3271547587,0,0,0,0,3271547587,163577379,1538630,163577379
2026-01-13,0,0,0,0,0,4656062172,-1396819,1490869747,-1490870,6146931919,3300067806,711882862,711882862,711549195,711549195,6146931919,307346596,2887688,307346596
2026-01-14,0,0,0,0,0,4872978214,-1461893,1556444549,-1556445,6429422763,3541604562,722189103,722189103,721719997,721719997,6429422763,321471138,3018338,321471138
2026-01-15,0,0,0,0,0,4768757675,-1430627,1562624882,-1562625,6331382557,3543573869,695201020,695201020,698703324,698703324,6331382557,316569128,2993252,316569128
2026-01-16,0,0,0,0,0,4984888603,-1495467,1626170116,-1626170,6611058719,3810623940,698416253,698416253,701801137,701801137,6611058719,330552936,3121637,330552936
2026-01-19,0,0,0,0,0,4961234221,-1488370,1588197596,-1588198,6549431817,3792414241,686194637,686194637,692314151,692314151,6549431817,327471591,3076568,327471591
2026-01-20,0,0,0,0,0,4917432030,-1475230,1548244766,-1548245,6465676796,3735681642,678022028,678022028,686975549,686975549,6465676796,323283840,3023474,323283840
2026-01-21,0,0,0,0,0,4705249104,-1411575,1490506979,-1490507,6195756083,3558690145,656450388,656450388,662082581,662082581,6195756083,309787804,2902082,309787804
2026-01-22,0,0,0,0,0,4676258438,-1402878,1489453625,-1489454,6165712062,3536084234,655690481,655690481,659123433,659123433,6165712062,308285603,2892331,308285603
2026-01-23,0,0,0,0,0,4699978902,-1409994,1485310607,-1485311,6185289509,3552251500,655867396,655867396,660651608,660651608,6185289509,309264475,2895304,309264475
2026-01-26,0,0,0,0,0,4693252518,-1407976,1474690404,-1474690,6167942921,3545191509,654093806,654093806,657281900,657281900,6167942921,308397146,2882666,308397146
2026-01-27,0,0,0,0,0,4742259102,-1422678,1485994561,-1485995,6228253664,3551023889,667669588,667669588,670945299,670945299,6228253664,311412683,2908672,311412683
2026-01-28,0,0,0,0,0,4731068426,-1419321,1487806257,-1487806,6218874683,3545872061,667019894,667019894,669481417,669481417,6218874683,310943734,2907127,310943734
2026-01-29,0,0,0,0,0,4772694913,-1431808,1514431167,-1514431,6287126080,3590171660,671875069,671875069,676602140,676602140,6287126080,314356304,2946240,314356304
2026-01-30,0,0,0,0,0,4734948327,-1420484,1494625668,-1494626,6229573994,3556850622,664566810,664566810,671794876,671794876,6229573994,311478700,2915110,311478700
2026-02-02,0,0,0,0,0,4789817340,-1436945,1495251513,-1495252,6285068853,3605580406,666184434,666184434,673559790,673559790,6285068853,314253443,2932197,314253443
2026-02-03,0,0,0,0,0,4793545453,-1438064,1496921212,-1496921,6290466665,3608614952,665796411,665796411,675129445,675129445,6290466665,314523333,2934985,314523333
2026-02-04,0,0,0,0,0,4894670995,-1468401,1517529609,-1517530,6412200604,3678598228,677904330,677904330,688896858,688896858,6412200604,320610030,2985931,320610030
2026-02-05,0,0,0,0,0,4870988221,-1461296,1498224243,-1498224,6369212464,3648559599,675320779,675320779,685005653,685005653,6369212464,318460623,2959521,318460623
2026-02-06,0,0,0,0,0,4885657921,-1465697,1505015648,-1505016,6390673569,3652779009,678479533,678479533,690467747,690467747,6390673569,319533678,2970713,319533678
2026-02-09,0,0,0,0,0,4931775166,-1479533,1521033374,-1521033,6452808540,3692684675,683949608,683949608,696112324,696112324,6452808540,322640427,3000566,322640427
2026-02-10,0,0,0,0,0,4852170868,-1455651,1469448664,-1469449,6321619532,3607214633,674313013,674313013,682889436,682889436,6321619532,316080977,2925100,316080977
2026-02-11,0,0,0,0,0,4710083968,-1413025,1435957154,-1435957,6146041123,3458400630,668492514,668492514,675327733,675327733,6146041123,307302056,2848982,307302056
2026-02-12,0,0,0,0,0,4586039478,-1375812,1399695828,-1399696,5985735306,3306720146,666925179,666925179,672582401,672582401,5985735306,299286765,2775508,299286765
2026-02-13,0,0,0,0,0,4517862266,-1355359,1334907757,-1334908,5852770023,3159739105,671245360,671245360,675270098,675270098,5852770023,292638501,2690266,292638501
2026-02-19,0,0,0,0,0,4026303729,-1207891,1223172162,-1223172,5249475892,2550703377,672032087,672032087,677354171,677354171,5249475892,262473795,2431063,262473795
2026-02-20,0,0,0,0,0,3979032708,-1193710,1219085845,-1219086,5198118552,2522822082,666961934,666961934,670686301,670686301,5198118552,259905928,2412796,259905928
2026-02-23,0,0,0,0,0,4029231745,-1208770,1220447304,-1220447,5249679049,2570380338,667179696,667179696,672469659,672469659,5249679049,262483952,2429217,262483952
2026-02-24,0,0,0,0,0,4494372910,-1348312,1323186754,-1323187,5817559664,2899591809,726228431,726228431,732755497,732755497,5817559664,290877983,2671499,290877983
2026-02-25,0,0,0,0,0,4553941772,-1366183,1328019372,-1328019,5881961144,2970532376,725191971,725191971,730522413,730522413,5881961144,294098057,2694202,294098057
2026-02-26,95416492617,95416492617,0,4770824631,7037321,4457761445,-1337328,1236649948,-1236650,5694411393,2855730349,709032278,709032278,710308244,710308244,5694411393,284720570,2573978,5055545201
2026-02-27,95416492617,95416492617,0,4770824631,7037321,4290377397,-1287113,1177564886,-1177565,5467942283,2628422744,709941041,709941041,709818729,709818729,5467942283,273397114,2464678,5044221745
2026-03-03,95416492617,95416492617,0,4770824631,7037321,2498883240,-749665,450985742,-450986,2949868982,1717216145,616432950,616432950,616326418,616326418,4182734882,147493449,1200651,4918318080
2026-03-04,95416492617,95416492617,0,4770824631,7037321,2653534366,-796060,460889149,-460889,3114423514,1880941298,617489780,616219988,617376004,617376004,4349403073,155721176,1256949,4926545807
2026-03-05,95416492617,95416492617,0,4770824631,7037321,2635694432,-790708,471296149,-471296,3106990581,1890884497,607862940,608461101,607753961,607753961,4322716461,155349529,1262004,4926174160
2026-03-06,95416492617,95416492617,0,4770824631,7037321,3042355611,-912707,516678424,-516678,3559034036,2322171173,618958151,618145353,618837831,618837831,4796950339,177951702,1429385,4948776333
2026-03-09,0,0,0,0,0,2501860371,-750558,778171596,-778172,3280031967,2235156095,525365566,519725744,525257847,525257847,4330763100,164001598,1528730,164001598
2026-03-10,190832985234,190832985234,0,9541649262,11750235,2381435091,-714431,710643201,-710643,3092078292,2112904140,490931673,488427086,490839370,490839370,4073941639,154603915,1425074,9696253176
2026-03-11,190832985234,190832985234,0,9541649262,11750235,2455643912,-736693,697313794,-697314,3152957706,2172110143,491460898,489564089,491372186,491372186,4135879501,157647885,1434007,9699297147
2026-03-12,190832985234,190832985234,0,9541649262,11750235,2631720722,-789516,760055261,-760055,3391775984,2376844433,508803695,506311577,508711835,508711835,4409383374,169588799,1549571,9711238061
2026-03-13,190832985234,190832985234,0,9541649262,11750235,2655202476,-796561,784247048,-784247,3439449524,2452438707,495863660,491341107,495766685,495766685,4431176844,171972476,1580808,9713621738
2026-03-16,190832985234,190832985234,0,9541649262,11750235,2649224620,-794767,812127817,-812128,3461352437,2476050147,494773039,490720986,494677172,494677172,4450898515,173067622,1606895,9714716884
2026-03-17,95416492617,95416492617,0,4770824631,4712914,2671486917,-801446,826132758,-826133,3497619675,2503370865,499627787,494825084,499525756,499525756,4496875249,174880984,1627579,4945705615
2026-03-18,95416492617,95416492617,0,4770824631,4712914,2634235931,-790271,795697171,-795697,3429933103,2446196038,493300248,490614851,493211231,493211231,4416533598,171496655,1585968,4942321286
2026-03-19,95416492617,95416492617,0,4770824631,4712914,2573170066,-771951,790317157,-790317,3363487223,2400201001,483799627,479664630,483710609,483710609,4331086476,168174361,1562268,4938998992
2026-03-20,95416492617,95416492617,0,4770824631,4712914,2511408843,-753423,799818805,-799819,3311227649,2368042237,474493927,468876131,474401604,474401604,4260215504,165561382,1553241,4936386013
2026-03-23,95416492617,95416492617,0,4770824631,4712914,2146908854,-644073,743861339,-743861,2890770193,2062679499,417801627,410454824,417718748,417718748,3726373446,144538510,1387934,4915363140
2026-03-24,95416492617,95416492617,0,4770824631,4712914,2050849739,-615255,734565111,-734565,2785414850,1979306374,405733861,400514934,405663702,405663702,3596882572,139270742,1349820,4910095373
2026-03-25,95416492617,95416492617,0,4770824631,4712914,2055616588,-616685,742927007,-742927,2798543595,1985595587,408951107,404130061,408884527,408884527,3616445809,139927180,1359612,4910751811
2026-03-26,95416492617,95416492617,0,4770824631,4712914,2059450041,-617835,747268342,-747268,2806718383,1991280050,410261372,405312493,410193605,410193605,3627241126,140335919,1365103,4911160550
2026-03-27,95416492617,95416492617,0,4770824631,4712914,2042887587,-612866,738925919,-738926,2781813505,1973474589,407060845,401418401,406990681,406990681,3595935196,139090675,1351792,4909915306
2026-03-30,95416492617,95416492617,0,4770824631,4712914,1998403819,-599521,729937371,-729937,2728341190,1933428260,399816579,395223224,399753143,399753143,3527974348,136417059,1329459,4907241690
2026-03-31,95416492617,95416492617,0,4770824631,4712914,2000193887,-600058,730042435,-730042,2730236322,1934476329,400353753,395537107,400288320,400288320,3530943828,136511816,1330101,4907336447
2026-04-01,190832985234,190832985234,0,9541649262,14052351,2313830582,-694149,826543401,-826543,3140373982,1710671106,358028072,355715233,357979786,357979786,3140373982,157018699,1520693,9698667961
2026-04-02,190832985234,190832985234,0,9541649262,14052351,2281699811,-684510,815110610,-815111,3096810421,1681720817,353833312,351485935,354885179,354885179,3096810421,154840521,1499621,9696489783
2026-04-03,190832985234,190832985234,0,9541649262,14052351,2237788831,-671337,785276188,-785276,3023065020,1609211652,353818660,351220100,354407304,354407304,3023065020,151153251,1456613,9692802513
2026-04-06,190832985234,190832985234,0,9541649262,14052351,2223528493,-667059,678881156,-678881,2902409649,1482636359,355387870,352748997,355818212,355818212,2902409649,145120482,1345940,9686769744
2026-04-07,190832985234,190832985234,0,9541649262,14052351,1914439997,-574332,698186424,-698186,2612626421,1172940424,360150075,357808165,360863879,360863879,2612626421,130631321,1272518,9672280583
2026-04-08,190832985234,190832985234,0,9541649262,14052351,1932614457,-579784,702316815,-702317,2634931271,1238410847,350164941,347437838,349458823,349458823,2634931271,131746564,1282101,9673395825
